it, F/N=   437     -1.18449525
it, F/N=   438     -1.18449525
it, F/N=   439     -1.18449525
it, F/N=   440     -1.18449525
it, F/N=   441     -1.18449525
it, F/N=   442     -1.18449525
it, F/N=   443     -1.18449525
it, F/N=   444     -1.18449525
it, F/N=   445     -1.18449525
it, F/N=   446     -1.18449525
it, F/N=   447     -1.18449525
it, F/N=   448     -1.18449525
it, F/N=   449     -1.18449525
it, F/N=   450     -1.18449525
it, F/N=   451     -1.18449525
it, F/N=   452     -1.18449525
it, F/N=   453     -1.18449525
it, F/N=   454     -1.18449525
it, F/N=   455     -1.18449525
it, F/N=   456     -1.18449525
it, F/N=   457     -1.18449525
it, F/N=   458     -1.18449525
it, F/N=   459     -1.18449525
it, F/N=   460     -1.18449525
it, F/N=   461     -1.18449525
it, F/N=   462     -1.18449525
it, F/N=   463     -1.18449525
it, F/N=   464     -1.18449525
it, F/N=   465     -1.18449525
it, F/N=   466     -1.18449525
it, F/N=   467     -1.18449525
it, F/N=   468     -1.18449525
it, F/N=   469     -1.18449525
it, F/N=   470     -1.18449525
it, F/N=   471     -1.18449525
it, F/N=   472     -1.18449525
it, F/N=   473     -1.18449525
it, F/N=   474     -1.18449525
it, F/N=   475     -1.18449525
it, F/N=   476     -1.18449525
it, F/N=   477     -1.18449525
it, F/N=   478     -1.18449525
it, F/N=   479     -1.18449525
it, F/N=   480     -1.18449525
it, F/N=   481     -1.18449525
it, F/N=   482     -1.18449525
it, F/N=   483     -1.18449525
it, F/N=   484     -1.18449525
it, F/N=   485     -1.18449525
it, F/N=   486     -1.18449525
it, F/N=   487     -1.18449525
it, F/N=   488     -1.18449525
it, F/N=   489     -1.18449525
it, F/N=   490     -1.18449525
it, F/N=   491     -1.18449525
it, F/N=   492     -1.18449525
it, F/N=   493     -1.18449525
it, F/N=   494     -1.18449525
it, F/N=   495     -1.18449525
it, F/N=   496     -1.18449525
it, F/N=   497     -1.18449525
it, F/N=   498     -1.18449525
it, F/N=   499     -1.18449525
it, F/N=   500     -1.18449525
it, F/N=   501     -1.18449525
it, F/N=   502     -1.18449525
it, F/N=   503     -1.18449525
it, F/N=   504     -1.18449525
it, F/N=   505     -1.18449525
it, F/N=   506     -1.18449525
it, F/N=   507     -1.18449525
it, F/N=   508     -1.18449525
it, F/N=   509     -1.18449525
it, F/N=   510     -1.18449525
it, F/N=   511     -1.18449525
it, F/N=   512     -1.18449525
it, F/N=   513     -1.18449525
it, F/N=   514     -1.18449525
it, F/N=   515     -1.18449525
it, F/N=   516     -1.18449525
it, F/N=   517     -1.18449525
it, F/N=   518     -1.18449525
it, F/N=   519     -1.18449525
it, F/N=   520     -1.18449525
it, F/N=   521     -1.18449525
it, F/N=   522     -1.18449525
it, F/N=   523     -1.18449525
it, F/N=   524     -1.18449525
it, F/N=   525     -1.18449525
it, F/N=   526     -1.18449525
it, F/N=   527     -1.18449525
it, F/N=   528     -1.18449525
it, F/N=   529     -1.18449525
it, F/N=   530     -1.18449525
it, F/N=   531     -1.18449525
it, F/N=   532     -1.18449525
it, F/N=   533     -1.18449525
it, F/N=   534     -1.18449525
it, F/N=   535     -1.18449525
it, F/N=   536     -1.18449525
it, F/N=   537     -1.18449525
it, F/N=   538     -1.18449525
it, F/N=   539     -1.18449525
it, F/N=   540     -1.18449525
it, F/N=   541     -1.18449525
it, F/N=   542     -1.18449525
it, F/N=   543     -1.18449525
it, F/N=   544     -1.18449525
it, F/N=   545     -1.18449525
it, F/N=   546     -1.18449525
it, F/N=   547     -1.18449525
it, F/N=   548     -1.18449525
it, F/N=   549     -1.18449525
it, F/N=   550     -1.18449525
it, F/N=   551     -1.18449525
it, F/N=   552     -1.18449525
it, F/N=   553     -1.18449525
it, F/N=   554     -1.18449525
it, F/N=   555     -1.18449525
it, F/N=   556     -1.18449525
it, F/N=   557     -1.18449525
it, F/N=   558     -1.18449525
it, F/N=   559     -1.18449525
it, F/N=   560     -1.18449525
it, F/N=   561     -1.18449525
it, F/N=   562     -1.18449525
it, F/N=   563     -1.18449525
it, F/N=   564     -1.18449525
it, F/N=   565     -1.18449525
it, F/N=   566     -1.18449525
it, F/N=   567     -1.18449525
it, F/N=   568     -1.18449525
it, F/N=   569     -1.18449525
it, F/N=   570     -1.18449525
it, F/N=   571     -1.18449525
it, F/N=   572     -1.18449525
it, F/N=   573     -1.18449525
it, F/N=   574     -1.18449525
it, F/N=   575     -1.18449525
it, F/N=   576     -1.18449525
it, F/N=   577     -1.18449525
it, F/N=   578     -1.18449525
it, F/N=   579     -1.18449525
it, F/N=   580     -1.18449525
it, F/N=   581     -1.18449525
it, F/N=   582     -1.18449525
it, F/N=   583     -1.18449525
it, F/N=   584     -1.18449525
it, F/N=   585     -1.18449525
it, F/N=   586     -1.18449525
it, F/N=   587     -1.18449525
it, F/N=   588     -1.18449525
it, F/N=   589     -1.18449525
it, F/N=   590     -1.18449525
it, F/N=   591     -1.18449525
it, F/N=   592     -1.18449525
it, F/N=   593     -1.18449525
it, F/N=   594     -1.18449525
it, F/N=   595     -1.18449525
it, F/N=   596     -1.18449525
it, F/N=   597     -1.18449525
it, F/N=   598     -1.18449525
it, F/N=   599     -1.18449525
it, F/N=   600     -1.18449525
it, F/N=   601     -1.18449525
it, F/N=   602     -1.18449525
it, F/N=   603     -1.18449525
it, F/N=   604     -1.18449525
it, F/N=   605     -1.18449525
it, F/N=   606     -1.18449525
it, F/N=   607     -1.18449525
it, F/N=   608     -1.18449525
it, F/N=   609     -1.18449525
it, F/N=   610     -1.18449525
it, F/N=   611     -1.18449525
it, F/N=   612     -1.18449525
it, F/N=   613     -1.18449525
